hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0005,B02510,"",2021-01-01T00:56:07.000Z,"",2021-01-01T00:57:21.000Z,2021-01-01T01:08:08.000Z,234,48,2.505,647,9.04,0.0,0.27,0.8,2.75,"",2.0,8.2,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:14:54.000Z,"",2021-01-01T00:20:52.000Z,2021-01-01T00:52:41.000Z,21,37,12.378,1909,32.86,0.0,0.99,2.92,0.0,"",0.0,29.73,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:52:33.000Z,"",2021-01-01T00:57:25.000Z,2021-01-01T01:12:14.000Z,37,49,2.92,889,13.7,0.0,0.41,1.21,0.0,"",0.0,10.69,N,N,N,N,N
HV0003,B02876,B02876,2021-01-01T00:28:51.000Z,2021-01-01T00:33:46.000Z,2021-01-01T00:34:27.000Z,2021-01-01T00:46:36.000Z,222,130,7.19,729,18.7,0.0,0.56,1.66,0.0,"",0.0,17.08,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:18:22.000Z,2021-01-01T00:21:23.000Z,2021-01-01T00:22:51.000Z,2021-01-01T00:33:48.000Z,227,67,2.19,657,13.52,0.0,0.41,1.2,0.0,"",0.0,9.92,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:32:43.000Z,2021-01-01T00:37:07.000Z,2021-01-01T00:38:02.000Z,2021-01-01T00:45:01.000Z,22,14,1.74,419,7.12,0.0,0.21,0.63,0.0,"",0.0,7.42,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:45:13.000Z,2021-01-01T00:51:43.000Z,2021-01-01T00:52:53.000Z,2021-01-01T01:26:18.000Z,67,265,25.14,2005,70.62,0.0,2.12,6.27,0.0,"",0.0,48.39,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:05:27.000Z,2021-01-01T00:09:11.000Z,2021-01-01T00:09:37.000Z,2021-01-01T00:25:18.000Z,133,87,6.72,941,17.06,0.0,0.7,2.06,2.75,"",0.0,15.92,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:26:55.000Z,2021-01-01T00:29:03.000Z,2021-01-01T00:30:50.000Z,2021-01-01T00:43:02.000Z,87,233,5.58,732,17.36,0.0,0.52,1.54,2.75,"",0.0,12.92,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:51:03.000Z,2021-01-01T00:52:59.000Z,2021-01-01T00:53:30.000Z,2021-01-01T01:00:16.000Z,107,164,0.75,406,7.91,0.0,0.24,0.7,2.75,"",0.0,6.03,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:08:40.000Z,2021-01-01T00:11:42.000Z,2021-01-01T00:13:42.000Z,2021-01-01T00:20:38.000Z,216,216,2.0,416,7.66,0.0,0.23,0.68,0.0,"",0.0,7.57,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:23:54.000Z,2021-01-01T00:27:30.000Z,2021-01-01T00:27:56.000Z,2021-01-01T00:34:35.000Z,197,258,1.83,399,6.76,0.0,0.2,0.6,0.0,"",0.0,7.16,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:34:29.000Z,2021-01-01T00:37:14.000Z,2021-01-01T00:38:59.000Z,2021-01-01T01:04:52.000Z,197,186,11.48,1553,30.81,6.12,1.17,3.28,2.75,"",0.94,27.42,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:53:05.000Z,"",2021-01-01T00:58:00.000Z,2021-01-01T01:06:57.000Z,237,79,2.792,537,11.74,0.0,0.34,1.01,2.75,"",0.0,7.6,N,N,N,N,N
HV0003,B02395,B02395,2021-01-01T00:23:02.000Z,2021-01-01T00:23:59.000Z,2021-01-01T00:25:59.000Z,2021-01-01T00:32:25.000Z,85,85,0.99,386,7.67,0.0,0.0,0.0,0.0,"",0.0,11.81,N,N,"",N,N
HV0003,B02395,B02395,2021-01-01T00:33:48.000Z,2021-01-01T00:35:23.000Z,2021-01-01T00:37:13.000Z,2021-01-01T01:11:19.000Z,85,38,17.83,2046,0.0,0.0,0.0,0.0,0.0,"",0.0,42.79,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:19:13.000Z,"",2021-01-01T00:21:22.000Z,2021-01-01T00:24:37.000Z,263,140,0.645,195,7.16,0.0,0.21,0.64,2.75,"",2.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:26:27.000Z,"",2021-01-01T00:28:58.000Z,2021-01-01T00:43:16.000Z,140,236,1.57,858,6.46,0.0,0.19,0.57,2.75,"",0.0,8.92,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:42:20.000Z,"",2021-01-01T00:49:18.000Z,2021-01-01T00:56:14.000Z,74,74,0.576,416,10.72,0.0,0.32,0.95,0.0,"",0.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:05:14.000Z,"",2021-01-01T00:07:04.000Z,2021-01-01T00:23:08.000Z,79,234,1.271,964,12.66,0.0,0.38,1.12,2.75,"",0.0,9.48,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:34:56.000Z,"",2021-01-01T00:39:13.000Z,2021-01-01T01:00:51.000Z,224,143,5.094,1298,18.05,0.0,0.54,1.6,2.75,"",0.0,16.52,N,N,N,N,N
HV0003,B02871,B02871,2021-01-01T00:50:15.000Z,2021-01-01T00:55:37.000Z,2021-01-01T00:56:01.000Z,2021-01-01T01:09:19.000Z,17,255,2.5,798,13.85,0.0,0.42,1.23,0.0,"",0.0,11.6,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:09:18.000Z,"",2021-01-01T00:11:50.000Z,2021-01-01T00:32:51.000Z,41,167,3.846,1261,16.97,0.0,0.33,0.97,0.0,"",0.0,14.83,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:29:49.000Z,"",2021-01-01T00:40:24.000Z,2021-01-01T00:52:55.000Z,47,42,2.538,751,9.89,0.0,0.3,0.88,0.0,"",0.0,9.11,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:51:38.000Z,"",2021-01-01T00:58:44.000Z,2021-01-01T01:18:00.000Z,42,226,8.773,1156,37.0,4.41,1.24,3.68,0.0,"",0.0,23.85,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:13:42.000Z,"",2021-01-01T00:19:54.000Z,2021-01-01T00:58:06.000Z,230,87,5.802,2292,22.12,0.0,0.66,1.96,2.75,"",0.0,28.95,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:30:13.000Z,"",2021-01-01T00:32:25.000Z,2021-01-01T00:46:36.000Z,148,68,3.07,851,15.41,0.0,0.46,1.37,2.75,"",0.0,10.53,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:44:53.000Z,2021-01-01T00:50:20.000Z,2021-01-01T00:50:42.000Z,2021-01-01T01:11:07.000Z,68,112,5.18,1225,18.68,6.12,0.75,2.23,2.75,"",0.0,17.08,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:21:59.000Z,"",2021-01-01T00:23:58.000Z,2021-01-01T00:31:20.000Z,263,140,1.158,442,7.37,0.0,0.22,0.65,2.75,"",0.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:35:13.000Z,"",2021-01-01T00:38:50.000Z,2021-01-01T00:51:59.000Z,262,143,3.157,789,14.24,0.0,0.43,1.26,2.75,"",0.0,10.11,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:03:48.000Z,"",2021-01-01T00:07:35.000Z,2021-01-01T00:15:24.000Z,68,68,1.28,469,7.3,0.0,0.22,0.65,2.75,"",0.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:24:53.000Z,"",2021-01-01T00:30:53.000Z,2021-01-01T00:46:00.000Z,68,79,2.768,907,13.84,0.0,0.42,1.23,2.75,"",0.0,10.67,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:46:23.000Z,"",2021-01-01T00:49:10.000Z,2021-01-01T01:00:51.000Z,79,45,2.17,701,12.39,0.0,0.37,1.1,2.75,"",0.0,8.28,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:44:51.000Z,"",2021-01-01T00:49:52.000Z,2021-01-01T01:01:22.000Z,231,137,3.376,690,16.3,0.0,0.49,1.45,2.75,"",0.0,9.53,N,N,N,N,N
HV0003,B02617,B02617,2021-01-01T00:09:59.000Z,2021-01-01T00:14:26.000Z,2021-01-01T00:16:28.000Z,2021-01-01T00:32:33.000Z,238,153,8.22,965,24.18,2.8,0.73,2.15,2.75,"",0.0,18.81,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:29:14.000Z,2021-01-01T00:36:26.000Z,2021-01-01T00:37:15.000Z,2021-01-01T00:43:54.000Z,153,243,1.62,399,10.52,0.0,0.32,0.93,0.0,"",0.0,7.07,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:40:42.000Z,2021-01-01T00:46:50.000Z,2021-01-01T00:47:38.000Z,2021-01-01T01:01:32.000Z,127,74,5.45,834,18.04,0.0,0.54,1.6,0.0,"",0.0,14.67,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:07:53.000Z,2021-01-01T00:08:58.000Z,2021-01-01T00:09:54.000Z,2021-01-01T00:16:04.000Z,48,143,0.99,370,7.12,0.0,0.21,0.63,2.75,"",0.0,8.73,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:16:17.000Z,2021-01-01T00:17:14.000Z,2021-01-01T00:17:48.000Z,2021-01-01T00:31:58.000Z,143,42,4.67,850,18.05,0.0,0.54,1.6,2.75,"",0.0,15.59,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:32:07.000Z,2021-01-01T00:34:02.000Z,2021-01-01T00:35:52.000Z,2021-01-01T00:55:05.000Z,42,250,7.69,1153,23.05,0.0,0.69,2.05,0.0,"",0.0,21.46,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:03:43.000Z,2021-01-01T00:04:44.000Z,2021-01-01T00:05:59.000Z,2021-01-01T00:14:38.000Z,76,77,1.54,519,7.91,0.0,0.24,0.7,0.0,"",0.0,7.24,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:17:20.000Z,2021-01-01T00:19:48.000Z,2021-01-01T00:21:41.000Z,2021-01-01T00:51:16.000Z,77,126,18.02,1775,46.43,6.12,1.58,4.66,0.0,"",0.0,35.93,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:45:03.000Z,2021-01-01T00:53:36.000Z,2021-01-01T00:55:36.000Z,2021-01-01T01:09:13.000Z,126,213,3.34,817,15.14,0.0,0.45,1.34,0.0,"",0.0,11.72,N,N,"",N,N
HV0003,B02866,B02866,2021-01-01T00:51:56.000Z,2021-01-01T00:52:24.000Z,2021-01-01T00:54:24.000Z,2021-01-01T01:11:15.000Z,79,255,5.62,1011,21.85,0.0,0.66,1.94,2.75,"",0.0,15.99,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:21:43.000Z,2021-01-01T00:22:49.000Z,2021-01-01T00:23:05.000Z,2021-01-01T00:29:40.000Z,37,37,1.27,395,7.91,0.0,0.24,0.7,0.0,"",0.0,9.83,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:28:27.000Z,2021-01-01T00:30:32.000Z,2021-01-01T00:31:47.000Z,2021-01-01T00:45:23.000Z,37,17,2.58,816,12.22,0.0,0.37,1.08,0.0,"",0.0,14.11,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:47:19.000Z,2021-01-01T00:50:00.000Z,2021-01-01T00:51:41.000Z,2021-01-01T00:57:38.000Z,61,225,1.07,357,7.91,0.0,0.24,0.7,0.0,"",0.0,9.84,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:08:07.000Z,"",2021-01-01T00:12:26.000Z,2021-01-01T00:22:22.000Z,224,170,1.955,596,8.26,0.0,0.25,0.73,2.75,"",0.0,7.16,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:26:23.000Z,"",2021-01-01T00:28:38.000Z,2021-01-01T00:58:02.000Z,186,60,13.345,1764,36.8,0.38,1.12,3.3,2.75,"",0.0,29.59,N,N,N,N,N
HV0003,B02889,B02889,2021-01-01T00:15:09.000Z,2021-01-01T00:15:56.000Z,2021-01-01T00:15:56.000Z,2021-01-01T00:26:18.000Z,164,141,2.75,622,12.27,0.0,0.43,1.09,2.75,"",0.94,11.77,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:27:39.000Z,2021-01-01T00:32:35.000Z,2021-01-01T00:32:56.000Z,2021-01-01T00:40:34.000Z,140,75,1.83,458,9.26,0.0,0.28,0.82,2.75,"",0.0,9.38,N,N,"",N,N
HV0003,B02889,B02889,2021-01-01T00:41:37.000Z,2021-01-01T00:42:39.000Z,2021-01-01T00:44:20.000Z,2021-01-01T00:58:36.000Z,75,45,7.56,856,22.52,0.0,0.68,2.0,2.75,"",0.0,19.03,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:03:37.000Z,2021-01-01T00:05:16.000Z,2021-01-01T00:07:16.000Z,2021-01-01T00:55:45.000Z,152,177,18.64,2909,50.04,6.12,1.68,4.98,0.0,"",0.0,46.08,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:52:49.000Z,2021-01-01T00:59:00.000Z,2021-01-01T00:59:27.000Z,2021-01-01T01:08:33.000Z,177,76,1.82,546,8.71,0.0,0.26,0.77,0.0,"",0.0,7.76,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:35:02.000Z,"",2021-01-01T00:41:09.000Z,2021-01-01T01:06:35.000Z,132,74,17.31,1526,42.66,5.94,1.46,4.31,0.0,"",0.0,31.99,N,N,N,N,N
HV0003,B02864,B02864,2021-01-01T00:27:10.000Z,2021-01-01T00:30:10.000Z,2021-01-01T00:32:10.000Z,2021-01-01T00:38:54.000Z,125,13,1.9,404,8.44,0.0,0.25,0.75,2.75,"",0.0,6.93,N,N,"",N,N
HV0003,B02864,B02864,2021-01-01T00:48:21.000Z,2021-01-01T00:48:50.000Z,2021-01-01T00:50:32.000Z,2021-01-01T01:00:56.000Z,13,224,4.75,624,13.34,0.0,0.4,1.18,2.75,"",0.0,11.89,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:10:33.000Z,"",2021-01-01T00:14:05.000Z,2021-01-01T00:31:57.000Z,119,75,6.759,1072,16.73,0.36,0.51,1.52,0.0,"",0.0,16.48,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:31:38.000Z,"",2021-01-01T00:37:21.000Z,2021-01-01T00:51:10.000Z,74,169,5.667,829,18.18,0.11,0.55,1.62,0.0,"",0.0,13.24,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:40:53.000Z,"",2021-01-01T00:53:50.000Z,2021-01-01T01:01:55.000Z,169,94,0.679,485,7.26,0.0,0.22,0.64,0.0,"",0.0,5.47,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:14:38.000Z,2021-01-01T00:20:21.000Z,2021-01-01T00:20:31.000Z,2021-01-01T00:26:40.000Z,91,71,1.32,369,7.88,0.0,0.3,0.7,0.0,"",0.94,7.3,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:28:42.000Z,2021-01-01T00:30:01.000Z,2021-01-01T00:32:01.000Z,2021-01-01T00:43:23.000Z,89,72,2.54,682,12.78,0.0,0.38,1.13,0.0,"",0.0,10.41,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:41:00.000Z,2021-01-01T00:46:49.000Z,2021-01-01T00:47:07.000Z,2021-01-01T00:51:17.000Z,72,72,0.76,250,7.91,0.0,0.24,0.7,0.0,"",0.0,7.29,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:51:12.000Z,2021-01-01T00:52:22.000Z,2021-01-01T00:54:22.000Z,2021-01-01T01:17:04.000Z,72,76,3.18,1362,20.77,0.0,0.62,1.84,0.0,"",0.0,16.82,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:21:52.000Z,2021-01-01T00:23:44.000Z,2021-01-01T00:24:15.000Z,2021-01-01T00:40:35.000Z,151,229,4.51,980,21.75,0.0,0.96,1.94,2.75,"",4.7,14.35,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:53:52.000Z,2021-01-01T00:55:04.000Z,2021-01-01T00:55:37.000Z,2021-01-01T01:11:04.000Z,237,226,4.26,927,20.14,0.0,0.79,1.8,2.75,"",2.82,13.64,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:28:08.000Z,"",2021-01-01T00:31:15.000Z,2021-01-01T00:36:46.000Z,249,186,1.376,331,7.18,0.0,0.22,0.64,2.75,"",3.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:44:33.000Z,"",2021-01-01T00:48:38.000Z,2021-01-01T01:29:35.000Z,48,265,26.955,2457,55.8,22.32,2.34,0.0,0.0,"",0.0,57.81,N,N,N,N,N
HV0003,B02835,B02835,2021-01-01T00:07:22.000Z,2021-01-01T00:09:19.000Z,2021-01-01T00:09:38.000Z,2021-01-01T00:18:42.000Z,127,244,1.77,544,9.97,0.0,0.3,0.88,0.0,"",0.0,8.47,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:19:12.000Z,2021-01-01T00:21:43.000Z,2021-01-01T00:23:01.000Z,2021-01-01T00:28:24.000Z,243,127,1.05,323,7.83,0.0,0.23,0.69,0.0,"",0.0,7.37,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:28:00.000Z,2021-01-01T00:31:15.000Z,2021-01-01T00:33:13.000Z,2021-01-01T00:49:39.000Z,127,212,6.07,986,15.67,0.0,0.47,1.39,0.0,"",0.0,16.92,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:44:55.000Z,2021-01-01T00:53:27.000Z,2021-01-01T00:53:54.000Z,2021-01-01T01:06:47.000Z,212,168,2.86,773,16.68,0.0,0.5,1.48,0.0,"",0.0,11.6,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:02:11.000Z,"",2021-01-01T00:04:36.000Z,2021-01-01T00:17:11.000Z,52,255,5.63,755,18.23,0.0,0.55,1.62,0.0,"",0.0,12.57,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:34:20.000Z,"",2021-01-01T00:37:41.000Z,2021-01-01T01:06:04.000Z,112,36,3.869,1703,19.17,0.0,0.58,1.7,0.0,"",0.0,18.56,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:12:09.000Z,"",2021-01-01T00:17:59.000Z,2021-01-01T00:26:04.000Z,78,167,1.98,485,9.5,0.0,0.29,0.84,0.0,"",0.0,6.26,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:23:20.000Z,"",2021-01-01T00:31:39.000Z,2021-01-01T00:41:12.000Z,167,213,2.357,573,13.73,0.0,0.41,1.22,0.0,"",0.0,8.67,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:41:33.000Z,2021-01-01T00:47:28.000Z,2021-01-01T00:49:29.000Z,2021-01-01T01:01:12.000Z,212,167,3.71,704,12.87,0.0,0.39,1.14,0.0,"",0.0,14.13,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:24:25.000Z,2021-01-01T00:25:16.000Z,2021-01-01T00:26:23.000Z,2021-01-01T01:16:47.000Z,68,14,12.92,3024,45.25,0.0,2.09,4.58,2.75,"",8.53,41.31,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:21:05.000Z,2021-01-01T00:21:58.000Z,2021-01-01T00:23:12.000Z,2021-01-01T00:35:36.000Z,262,168,4.03,744,11.12,0.0,0.33,0.99,2.75,"",0.0,12.0,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:35:42.000Z,2021-01-01T00:40:03.000Z,2021-01-01T00:40:40.000Z,2021-01-01T00:53:07.000Z,69,127,4.02,747,13.99,0.0,0.42,1.24,0.0,"",0.0,12.0,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:45:43.000Z,2021-01-01T00:55:34.000Z,2021-01-01T00:55:34.000Z,2021-01-01T01:15:13.000Z,127,265,8.0,1179,29.2,0.0,0.88,2.59,0.0,"",0.0,21.89,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:14:07.000Z,2021-01-01T00:18:41.000Z,2021-01-01T00:18:49.000Z,2021-01-01T00:50:25.000Z,211,254,15.74,1896,33.91,0.0,1.51,3.59,2.75,"",4.7,35.41,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:47:59.000Z,2021-01-01T00:52:42.000Z,2021-01-01T00:53:05.000Z,2021-01-01T01:04:18.000Z,32,18,2.82,673,16.32,0.0,0.49,1.45,0.0,"",0.0,11.93,N,N,"",N,N
HV0003,B02867,B02867,2021-01-01T00:06:02.000Z,2021-01-01T00:06:21.000Z,2021-01-01T00:08:23.000Z,2021-01-01T00:18:26.000Z,188,89,1.67,603,7.62,0.0,0.23,0.68,0.0,"",0.0,7.78,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:04:32.000Z,"",2021-01-01T00:16:05.000Z,2021-01-01T00:37:28.000Z,73,258,8.968,1283,23.31,0.0,0.7,2.07,0.0,"",0.0,20.7,N,N,N,N,N
HV0003,B02877,B02877,2021-01-01T00:34:50.000Z,2021-01-01T00:41:39.000Z,2021-01-01T00:43:16.000Z,2021-01-01T00:51:51.000Z,258,134,1.93,515,9.9,0.0,0.3,0.88,0.0,"",0.0,8.7,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:50:03.000Z,2021-01-01T00:51:51.000Z,2021-01-01T00:52:15.000Z,2021-01-01T01:11:06.000Z,134,82,6.61,1131,21.93,0.0,0.66,1.95,0.0,"",0.0,19.02,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:31:05.000Z,"",2021-01-01T00:39:30.000Z,2021-01-01T01:03:12.000Z,37,36,2.489,1422,10.59,0.0,0.32,0.94,0.0,"",0.0,14.67,N,N,N,N,N
HV0003,B02869,B02869,2021-01-01T00:21:02.000Z,2021-01-01T00:27:30.000Z,2021-01-01T00:28:08.000Z,2021-01-01T00:34:49.000Z,256,37,1.23,401,7.91,0.0,0.24,0.7,0.0,"",0.0,5.39,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:24:59.000Z,"",2021-01-01T00:29:18.000Z,2021-01-01T00:35:58.000Z,17,225,0.775,400,7.22,0.0,0.22,0.64,0.0,"",2.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:33:33.000Z,"",2021-01-01T00:40:52.000Z,2021-01-01T01:02:01.000Z,225,40,3.986,1269,19.43,0.0,0.58,1.72,0.0,"",0.0,15.05,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:22:01.000Z,"",2021-01-01T00:25:08.000Z,2021-01-01T00:43:42.000Z,75,244,5.697,1114,17.71,0.0,0.53,1.57,0.0,"",0.0,15.65,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:40:06.000Z,"",2021-01-01T00:47:02.000Z,2021-01-01T00:56:12.000Z,244,244,2.846,550,7.54,0.0,0.23,0.67,0.0,"",0.0,7.76,N,N,N,N,N
HV0003,B02875,B02875,2021-01-01T00:33:34.000Z,2021-01-01T00:34:37.000Z,2021-01-01T00:36:23.000Z,2021-01-01T00:49:11.000Z,234,143,3.25,768,16.29,0.0,0.75,1.46,2.75,"",3.96,11.51,N,N,"",N,N
HV0003,B02875,B02875,2021-01-01T00:49:26.000Z,2021-01-01T00:51:24.000Z,2021-01-01T00:51:24.000Z,2021-01-01T01:01:19.000Z,143,230,1.61,595,11.52,0.0,0.35,1.02,2.75,"",0.0,8.25,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:18:45.000Z,2021-01-01T00:21:33.000Z,2021-01-01T00:21:46.000Z,2021-01-01T00:38:08.000Z,80,36,2.45,982,13.45,0.0,0.4,1.19,0.0,"",0.0,12.59,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:37:19.000Z,2021-01-01T00:42:21.000Z,2021-01-01T00:44:22.000Z,2021-01-01T01:15:07.000Z,198,239,9.15,1846,29.73,0.0,1.6,3.2,2.75,"",8.09,27.23,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:10:41.000Z,"",2021-01-01T00:16:04.000Z,2021-01-01T00:24:19.000Z,181,40,2.009,495,10.34,0.0,0.16,0.47,0.0,"",2.0,6.37,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:23:39.000Z,"",2021-01-01T00:27:37.000Z,2021-01-01T00:31:33.000Z,52,54,0.807,236,7.27,0.0,0.22,0.65,0.0,"",1.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:30:28.000Z,"",2021-01-01T00:35:19.000Z,2021-01-01T00:47:53.000Z,52,181,2.65,754,13.23,0.0,0.4,1.17,0.0,"",2.0,9.25,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:46:12.000Z,"",2021-01-01T00:49:55.000Z,2021-01-01T01:00:41.000Z,181,40,2.375,646,12.38,0.0,0.37,1.1,0.0,"",0.0,9.55,N,N,N,N,N
HV0003,B02617,B02617,2020-12-31T23:57:24.000Z,2020-12-31T23:59:47.000Z,2021-01-01T00:01:20.000Z,2021-01-01T00:07:39.000Z,151,238,1.23,379,7.91,0.0,0.24,0.7,2.75,"",0.0,6.52,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:07:36.000Z,2021-01-01T00:08:55.000Z,2021-01-01T00:10:07.000Z,2021-01-01T00:19:39.000Z,238,75,2.33,572,10.26,0.0,0.49,0.92,2.75,"",2.82,8.49,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:20:03.000Z,2021-01-01T00:21:06.000Z,2021-01-01T00:23:06.000Z,2021-01-01T00:52:07.000Z,75,18,7.89,1741,24.82,0.0,0.74,2.2,0.0,"",0.0,24.4,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:49:17.000Z,2021-01-01T00:55:54.000Z,2021-01-01T00:56:04.000Z,2021-01-01T01:15:16.000Z,241,51,5.24,1152,20.16,0.0,0.6,1.79,0.0,"",0.0,17.55,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:13:48.000Z,2021-01-01T00:18:43.000Z,2021-01-01T00:20:38.000Z,2021-01-01T00:29:26.000Z,259,81,1.67,528,7.58,0.0,0.23,0.67,0.0,"",0.0,7.64,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:26:31.000Z,2021-01-01T00:32:03.000Z,2021-01-01T00:33:14.000Z,2021-01-01T00:38:06.000Z,254,259,1.16,292,7.91,0.0,0.24,0.7,0.0,"",0.0,6.77,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:33:35.000Z,2021-01-01T00:43:51.000Z,2021-01-01T00:44:10.000Z,2021-01-01T00:49:45.000Z,81,81,1.35,335,9.49,0.0,0.28,0.84,0.0,"",0.0,6.77,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:44:49.000Z,2021-01-01T00:52:39.000Z,2021-01-01T00:54:39.000Z,2021-01-01T01:05:22.000Z,3,32,1.87,643,11.64,0.0,0.35,1.03,0.0,"",0.0,10.06,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:16:20.000Z,"",2021-01-01T00:19:29.000Z,2021-01-01T00:32:22.000Z,239,116,3.757,773,13.64,0.0,0.41,1.21,2.75,"",0.0,10.64,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:31:48.000Z,"",2021-01-01T00:35:24.000Z,2021-01-01T00:53:31.000Z,116,18,5.08,1087,20.09,0.0,0.6,1.78,0.0,"",0.0,16.24,N,N,N,N,N
